Ligand,Conformer,Atom1,Atom2,Atom3,Atom4,Atom5,Atom6,Atom7,Atom8,Atom9
100_cs,CONF_0001,-0.01159,-0.39556,-0.05286,0.18381,-0.39411,0.48042,0.57215,0.18349,0.22988
100_cs,CONF_0002,0.07344,-0.36124,-0.04290,0.17704,-0.40070,0.56260,0.52165,0.18314,0.20046
100_cs,CONF_0004,-0.04565,-0.38150,0.09405,0.17798,-0.40601,0.51759,0.53937,0.20547,0.17673
100_cs,CONF_0005,0.08165,-0.36060,-0.04244,0.17684,-0.40431,0.55898,0.52211,0.18232,0.20064
100_cs,CONF_0006,-0.00679,-0.39767,-0.03919,0.18212,-0.40101,0.49168,0.57634,0.18186,0.23043
100_cs,CONF_0007,-0.01401,-0.47560,0.12884,0.19686,-0.33561,0.42631,0.60023,0.17949,0.18425
100_cs,CONF_0008,-0.04939,-0.47032,0.11274,0.20000,-0.29894,0.59600,0.48106,0.19139,0.18114
100_cs,CONF_0009,0.02194,-0.40447,0.00934,0.16214,-0.40806,0.54417,0.58965,0.18882,0.21338
100_cs,CONF_0010,-0.00178,-0.39349,-0.04503,0.17147,-0.30702,0.51556,0.49826,0.21113,0.20109
100_cs,CONF_0011,0.07840,-0.40241,-0.05096,0.17998,-0.39114,0.51548,0.52996,0.17642,0.20583
100_cs,CONF_0012,-0.03572,-0.39273,-0.01874,0.17211,-0.30623,0.49139,0.52234,0.19962,0.21577
100_cs,CONF_0014,0.00449,-0.40310,0.00396,0.16397,-0.40816,0.55718,0.58727,0.19469,0.21219
100_cs,CONF_0015,0.05355,-0.51931,0.11760,0.20112,-0.40701,0.57636,0.51969,0.18078,0.18113
100_cs,CONF_0016,0.03619,-0.42049,-0.00022,0.17737,-0.31227,0.49110,0.52813,0.17753,0.22555
100_cs,CONF_0017,0.04380,-0.51112,0.12467,0.19902,-0.41043,0.57850,0.53249,0.18116,0.18219
100_cs,CONF_0018,0.03836,-0.42281,-0.00076,0.17679,-0.30906,0.48848,0.52724,0.17825,0.22529
100_cs,CONF_0020,0.08778,-0.37105,-0.04688,0.17862,-0.40522,0.56157,0.51527,0.17894,0.20386
100_cs,CONF_0021,-0.01433,-0.34536,0.01192,0.17871,-0.33955,0.52515,0.59717,0.19666,0.19245
100_cs,CONF_0022,-0.01486,-0.33762,0.01226,0.17670,-0.34145,0.53906,0.59738,0.19777,0.19218
100_cs,CONF_0023,-0.05540,-0.39962,0.07985,0.17912,-0.38610,0.52519,0.50851,0.20477,0.17458
100_cs,CONF_0024,-0.00207,-0.34999,0.01259,0.17860,-0.33467,0.51611,0.59519,0.19457,0.19383
100_cs,CONF_0025,-0.01498,-0.34319,0.00753,0.17865,-0.33953,0.52493,0.59617,0.19763,0.19166
100_cs,CONF_0027,-0.02632,-0.42687,0.01095,0.17313,-0.35261,0.55717,0.54669,0.23013,0.18467
100_cs,CONF_0029,0.06911,-0.39256,-0.07139,0.17850,-0.38717,0.51850,0.53491,0.17591,0.21051
100_cs,CONF_0031,-0.00496,-0.40438,-0.03526,0.18465,-0.40138,0.49152,0.57188,0.18273,0.22935
101_cs,CONF_0002,0.01224,-0.39456,-0.00821,0.16672,-0.34532,0.41569,0.42158,0.19987,0.20498
101_cs,CONF_0004,-0.01131,-0.39106,-0.00775,0.17620,-0.32783,0.40091,0.41036,0.19905,0.19774
101_cs,CONF_0005,0.05013,-0.45735,0.01747,0.17423,-0.27272,0.39948,0.35205,0.18965,0.19934
101_cs,CONF_0008,-0.00295,-0.42872,0.04829,0.17584,-0.33161,0.36931,0.41614,0.19907,0.19273
101_cs,CONF_0013,-0.02323,-0.35558,-0.07526,0.17098,-0.36490,0.37572,0.39133,0.19645,0.21652
101_cs,CONF_0014,0.02689,-0.41936,0.01640,0.16261,-0.36719,0.40072,0.41037,0.19602,0.19441
101_cs,CONF_0017,-0.02923,-0.35184,-0.07736,0.17155,-0.36659,0.37453,0.39046,0.19686,0.21660
101_cs,CONF_0021,-0.05848,-0.31049,-0.09355,0.17089,-0.36624,0.38036,0.40308,0.19364,0.21512
101_cs,CONF_0027,0.02085,-0.36757,-0.08773,0.17358,-0.34075,0.37644,0.42244,0.18909,0.22387
101_cs,CONF_0028,0.01530,-0.37924,0.00392,0.16817,-0.39078,0.40989,0.39003,0.19218,0.19606
101_cs,CONF_0035,0.02268,-0.36791,-0.09050,0.17379,-0.34015,0.37586,0.42232,0.18890,0.22436
101_cs,CONF_0038,0.01423,-0.40761,-0.00165,0.17303,-0.38650,0.38307,0.42182,0.19245,0.20474
101_cs,CONF_0040,0.02473,-0.43890,0.01075,0.16293,-0.32487,0.39704,0.33560,0.19820,0.19668
101_cs,CONF_0042,0.00630,-0.43040,0.01625,0.17062,-0.32287,0.39408,0.36001,0.19912,0.20142
101_cs,CONF_0058,-0.02307,-0.42764,0.00831,0.16518,-0.28436,0.39989,0.33317,0.20595,0.19902
101_cs,CONF_0070,0.02847,-0.43726,0.02897,0.18372,-0.40367,0.38392,0.26508,0.20628,0.20605
101_cs,CONF_0081,-0.06066,-0.35444,-0.00305,0.17133,-0.41273,0.41511,0.27145,0.21696,0.20339
101_cs,CONF_0102,0.07633,-0.46537,-0.03188,0.18183,-0.42420,0.33353,0.40933,0.20140,0.21052
101_cs,CONF_0113,-0.00352,-0.44786,0.10392,0.17907,-0.45560,0.39454,0.28613,0.21349,0.19382
101_cs,CONF_0227,-0.01573,-0.35631,-0.07728,0.17358,-0.41250,0.27035,0.40295,0.20580,0.22092
101_cs,CONF_0267,-0.03204,-0.35336,-0.09722,0.18131,-0.37118,0.27126,0.38422,0.19766,0.22112
101_cs,CONF_0275,0.07881,-0.46513,-0.08634,0.18459,-0.34256,0.31582,0.34049,0.19969,0.21625
101_cs,CONF_0291,-0.02864,-0.41227,0.03980,0.17220,-0.45501,0.39411,0.30750,0.21673,0.20305
101_cs,CONF_0299,0.03168,-0.43871,0.01692,0.17554,-0.31210,0.28930,0.43642,0.19358,0.20363
101_cs,CONF_0300,-0.04540,-0.42085,0.03222,0.17762,-0.40441,0.35181,0.30586,0.21357,0.20533
101_cs,CONF_0312,0.00565,-0.45911,0.08431,0.16462,-0.40528,0.39225,0.31719,0.21542,0.18871
101_cs,CONF_0385,0.06915,-0.40009,-0.03955,0.17679,-0.39428,0.27661,0.33207,0.19831,0.21744
101_cs,CONF_0422,-0.08841,-0.37476,0.01947,0.17785,-0.36674,0.42655,0.30042,0.20460,0.18779
101_cs,CONF_0519,-0.01561,-0.36425,-0.05372,0.18556,-0.37176,0.39078,0.27805,0.20062,0.22361
101_cs,CONF_0530,0.04077,-0.44396,0.04365,0.17488,-0.35000,0.32708,0.26733,0.21063,0.19778
101_cs,CONF_0541,0.03118,-0.41642,-0.01088,0.16276,-0.36822,0.37746,0.24179,0.21461,0.20775
101_cs,CONF_0562,0.08791,-0.53230,0.06858,0.18898,-0.37413,0.33490,0.28893,0.19069,0.19970
101_cs,CONF_0579,-0.04394,-0.48087,0.07035,0.19809,-0.34664,0.29913,0.31032,0.20854,0.18610
101_cs,CONF_0726,-0.10512,-0.40316,0.00783,0.17748,-0.35074,0.33924,0.30436,0.21783,0.20818
101_cs,CONF_0740,-0.06620,-0.45241,0.05763,0.18611,-0.35069,0.33852,0.32456,0.20168,0.19517
101_cs,CONF_0744,-0.03713,-0.49103,0.07393,0.20047,-0.35656,0.30181,0.29236,0.20930,0.19006
101_cs,CONF_0956,-0.05288,-0.42635,0.01932,0.18767,-0.38714,0.41965,0.30599,0.20631,0.19136
101_cs,CONF_1007,-0.05803,-0.36642,-0.02755,0.18507,-0.36369,0.27217,0.37741,0.22956,0.20132
102_cs,CONF_0002,0.02313,-0.40235,-0.01871,0.16783,-0.34505,0.40070,0.41866,0.19856,0.20948
102_cs,CONF_0004,-0.01100,-0.39766,-0.01943,0.17767,-0.33544,0.39704,0.41559,0.19875,0.20006
102_cs,CONF_0005,0.03595,-0.44107,0.01146,0.17393,-0.27256,0.40727,0.35998,0.19105,0.20096
102_cs,CONF_0008,0.04429,-0.43057,-0.00860,0.17584,-0.32052,0.41086,0.37450,0.19288,0.20286
102_cs,CONF_0013,-0.02416,-0.36013,-0.08193,0.17212,-0.36085,0.38275,0.39259,0.19470,0.21927
102_cs,CONF_0014,0.04270,-0.43297,0.02468,0.16417,-0.36561,0.39361,0.40754,0.19316,0.19643
102_cs,CONF_0017,-0.02459,-0.35971,-0.08182,0.17217,-0.36089,0.38259,0.39236,0.19465,0.21920
102_cs,CONF_0022,-0.07623,-0.31272,-0.07277,0.17296,-0.36152,0.40068,0.37904,0.21214,0.19611
102_cs,CONF_0027,0.01895,-0.38125,-0.00508,0.16845,-0.40448,0.41713,0.38260,0.19346,0.19930
102_cs,CONF_0028,-0.07340,-0.38354,0.02351,0.17457,-0.33690,0.42194,0.38359,0.22432,0.18939
102_cs,CONF_0030,-0.07745,-0.30788,-0.07562,0.17391,-0.35995,0.39741,0.37946,0.21237,0.19583
102_cs,CONF_0033,0.03952,-0.37634,-0.10076,0.17409,-0.34288,0.37629,0.43220,0.18808,0.22884
102_cs,CONF_0035,0.01560,-0.41756,0.00202,0.17136,-0.33728,0.41438,0.35565,0.19760,0.19754
102_cs,CONF_0036,0.02763,-0.41734,-0.00851,0.17370,-0.38622,0.39419,0.43283,0.19116,0.20892
102_cs,CONF_0039,0.02547,-0.44355,0.00931,0.16312,-0.32199,0.40706,0.34725,0.19660,0.19835
102_cs,CONF_0040,0.01041,-0.42040,0.00387,0.17004,-0.31867,0.39651,0.37068,0.19982,0.20296
102_cs,CONF_0068,0.01283,-0.42355,0.02026,0.18263,-0.41140,0.38544,0.27273,0.20666,0.20660
102_cs,CONF_0078,0.01532,-0.39958,-0.00892,0.17150,-0.44362,0.40396,0.27667,0.20911,0.21470
102_cs,CONF_0098,0.06289,-0.43687,-0.07184,0.17860,-0.40470,0.31862,0.40255,0.20016,0.21625
102_cs,CONF_0112,-0.01435,-0.43816,0.08808,0.17803,-0.45011,0.37822,0.29282,0.21268,0.19518
102_cs,CONF_0230,-0.08593,-0.34835,-0.03290,0.17314,-0.39586,0.40832,0.27873,0.22166,0.20723
102_cs,CONF_0261,-0.09282,-0.35905,-0.02596,0.18037,-0.36359,0.37957,0.27853,0.22063,0.19891
102_cs,CONF_0269,-0.08717,-0.45922,0.07992,0.18449,-0.34681,0.34548,0.32639,0.21916,0.20236
102_cs,CONF_0282,-0.03142,-0.41121,0.04565,0.17095,-0.45460,0.39895,0.29853,0.21426,0.20411
102_cs,CONF_0286,0.03936,-0.43985,0.01175,0.17675,-0.30816,0.27910,0.42435,0.19148,0.20160
102_cs,CONF_0290,-0.04192,-0.42817,0.03182,0.17700,-0.40032,0.36165,0.30367,0.21168,0.20621
102_cs,CONF_0300,-0.00443,-0.45744,0.08559,0.16507,-0.40725,0.40797,0.30973,0.21196,0.18942
102_cs,CONF_0409,-0.08293,-0.38161,0.00323,0.17853,-0.36342,0.42359,0.31089,0.20570,0.18876
102_cs,CONF_0519,0.03934,-0.44444,0.03994,0.17417,-0.35000,0.34085,0.26057,0.21102,0.19625
102_cs,CONF_0532,0.02815,-0.40867,-0.02417,0.16349,-0.38385,0.38306,0.24836,0.21451,0.20809
102_cs,CONF_0556,-0.04571,-0.48340,0.06723,0.20185,-0.36754,0.29874,0.31248,0.20986,0.19302
102_cs,CONF_0605,0.07915,-0.53086,0.06275,0.19138,-0.36556,0.29587,0.33979,0.19982,0.19522
102_cs,CONF_0626,-0.04450,-0.37903,-0.00084,0.18526,-0.37820,0.28042,0.39160,0.22666,0.19730
102_cs,CONF_0711,-0.09360,-0.41126,0.01570,0.17841,-0.36132,0.33366,0.30342,0.21633,0.21009
102_cs,CONF_0713,-0.08978,-0.41429,0.05371,0.18718,-0.36012,0.35179,0.32588,0.20003,0.19365
102_cs,CONF_0934,0.01042,-0.39847,-0.10420,0.17719,-0.35751,0.31162,0.31982,0.20754,0.21815
102_cs,CONF_0939,-0.04661,-0.42712,0.02767,0.18729,-0.38970,0.41195,0.29630,0.20690,0.19261
103_cs,CONF_0007,-0.05861,-0.32855,-0.02563,0.16707,-0.23205,0.45109,0.39863,0.19461,0.18731
103_cs,CONF_0032,-0.03822,-0.31715,-0.00056,0.17409,-0.25008,0.43024,0.28699,0.19800,0.17838
103_cs,CONF_0036,-0.01974,-0.30485,-0.06564,0.17089,-0.27144,0.39643,0.45661,0.18591,0.19646
103_cs,CONF_0038,-0.08859,-0.29184,-0.04978,0.16845,-0.26242,0.40865,0.27088,0.20748,0.19527
103_cs,CONF_0059,-0.03754,-0.40342,0.06008,0.16866,-0.29243,0.42932,0.29414,0.20928,0.18635
103_cs,CONF_0063,-0.02315,-0.33961,-0.03716,0.17446,-0.27454,0.41549,0.30354,0.18808,0.20674
103_cs,CONF_0067,-0.01554,-0.41626,0.07805,0.17877,-0.27367,0.38469,0.26841,0.19345,0.18764
103_cs,CONF_0068,-0.04002,-0.34643,-0.02135,0.16755,-0.26406,0.39728,0.25764,0.19742,0.20416
103_cs,CONF_0077,-0.04064,-0.28845,-0.10064,0.17466,-0.26172,0.44352,0.29232,0.18922,0.20466
103_cs,CONF_0081,0.00396,-0.40363,0.08922,0.18177,-0.29277,0.43113,0.28567,0.19084,0.17910
103_cs,CONF_0103,0.01275,-0.38943,-0.00477,0.16384,-0.26192,0.41722,0.27834,0.19821,0.19717
103_cs,CONF_0108,0.01047,-0.38948,-0.00267,0.16401,-0.26184,0.41546,0.27688,0.19764,0.19675
103_cs,CONF_0122,-0.04567,-0.30925,-0.09264,0.16718,-0.26656,0.43060,0.28015,0.19531,0.21107
103_cs,CONF_0163,-0.04007,-0.38774,0.01072,0.17242,-0.23690,0.43618,0.26679,0.20114,0.19179
103_cs,CONF_0164,-0.03212,-0.30562,-0.04620,0.17159,-0.29757,0.39484,0.30326,0.19523,0.20413
103_cs,CONF_0173,-0.01753,-0.32579,-0.06184,0.16371,-0.28415,0.37734,0.46211,0.18448,0.19973
103_cs,CONF_0280,-0.03928,-0.37497,0.00317,0.17991,-0.28823,0.45650,0.28362,0.20715,0.18877
103_cs,CONF_0376,-0.00981,-0.43023,-0.02494,0.19650,-0.29820,0.40189,0.30275,0.18992,0.18781
103_cs,CONF_0421,-0.01132,-0.36070,-0.04355,0.16546,-0.26800,0.29373,0.40547,0.18744,0.19888
103_cs,CONF_0423,-0.04873,-0.39245,0.02099,0.17268,-0.29054,0.46950,0.27720,0.20673,0.17919
103_cs,CONF_0491,-0.01570,-0.32791,-0.13900,0.17631,-0.28931,0.32244,0.39109,0.18673,0.20543
103_cs,CONF_0594,-0.01101,-0.35062,-0.02173,0.17147,-0.25732,0.39989,0.30789,0.19714,0.20075
103_cs,CONF_0640,-0.05868,-0.31750,-0.10634,0.18209,-0.27215,0.31255,0.25127,0.19739,0.20329
103_cs,CONF_0740,0.06602,-0.46360,0.02707,0.18532,-0.26057,0.28000,0.27866,0.19262,0.19451
103_cs,CONF_0765,0.01671,-0.39483,-0.02477,0.18602,-0.27285,0.31807,0.26344,0.19669,0.20390
103_cs,CONF_0812,-0.02562,-0.35801,-0.03155,0.17381,-0.27536,0.28447,0.27853,0.20372,0.20341
103_cs,CONF_0813,-0.00330,-0.42820,0.07549,0.18160,-0.30800,0.39984,0.26850,0.19851,0.19054
103_cs,CONF_0846,-0.00312,-0.42767,0.07648,0.18163,-0.30825,0.39951,0.26966,0.19828,0.19045
103_cs,CONF_0879,-0.04161,-0.37595,0.00431,0.17945,-0.28704,0.45880,0.28167,0.20729,0.18874
103_cs,CONF_0986,-0.00953,-0.42977,-0.02519,0.19529,-0.28997,0.40212,0.30513,0.18805,0.18725
103_cs,CONF_1024,-0.02612,-0.33660,-0.02657,0.16665,-0.29965,0.24436,0.39252,0.20215,0.19877
103_cs,CONF_1078,-0.03713,-0.37441,-0.00634,0.16450,-0.28275,0.44832,0.27007,0.21181,0.18697
103_cs,CONF_1255,0.02394,-0.39201,-0.01364,0.18566,-0.31913,0.29110,0.31446,0.20043,0.21264
104_cs,CONF_0036,-0.01056,-0.31138,-0.07588,0.17118,-0.27137,0.39176,0.45865,0.18227,0.19722
104_cs,CONF_0037,-0.05114,-0.28868,-0.09348,0.16832,-0.26180,0.27051,0.40008,0.19443,0.20827
104_cs,CONF_0060,-0.05807,-0.39725,0.06464,0.16971,-0.30552,0.42467,0.28339,0.21438,0.18766
104_cs,CONF_0063,-0.03175,-0.33225,-0.03909,0.17159,-0.27189,0.42207,0.29409,0.18696,0.20577
104_cs,CONF_0069,-0.02264,-0.34841,-0.02781,0.16488,-0.26367,0.40175,0.24783,0.19549,0.20278
104_cs,CONF_0070,-0.01154,-0.40735,0.05766,0.17869,-0.27262,0.39600,0.26202,0.19300,0.19137
104_cs,CONF_0074,-0.00284,-0.41071,0.00256,0.17594,-0.24292,0.42194,0.26398,0.19411,0.19604
104_cs,CONF_0078,-0.03430,-0.29743,-0.10410,0.17483,-0.26003,0.44452,0.30363,0.18618,0.20498
104_cs,CONF_0083,0.01986,-0.40365,0.07181,0.18035,-0.28408,0.41934,0.28906,0.19047,0.17947
104_cs,CONF_0103,0.01737,-0.39422,-0.01522,0.16221,-0.25909,0.42006,0.28384,0.19851,0.19569
104_cs,CONF_0115,-0.01329,-0.38555,0.02018,0.16191,-0.25938,0.27198,0.40847,0.19686,0.19647
104_cs,CONF_0122,-0.03748,-0.31657,-0.09053,0.16595,-0.26411,0.43306,0.27476,0.19426,0.20859
104_cs,CONF_0158,-0.05053,-0.37428,0.01140,0.17072,-0.24078,0.43544,0.26729,0.20150,0.19004
104_cs,CONF_0163,-0.01980,-0.31426,-0.05137,0.17041,-0.29649,0.39427,0.30455,0.19403,0.20363
104_cs,CONF_0275,-0.07275,-0.36685,0.00805,0.17950,-0.30125,0.46280,0.27980,0.21462,0.18633
104_cs,CONF_0336,-0.05989,-0.28451,-0.09729,0.16824,-0.26187,0.27246,0.40234,0.19573,0.20798
104_cs,CONF_0370,-0.00045,-0.42508,-0.01778,0.19309,-0.29639,0.38982,0.31049,0.18616,0.18832
104_cs,CONF_0379,-0.03262,-0.36188,-0.02617,0.16556,-0.26840,0.39996,0.30378,0.19770,0.18885
104_cs,CONF_0419,-0.07453,-0.37947,0.02265,0.17148,-0.28765,0.44879,0.27900,0.21132,0.17723
104_cs,CONF_0502,-0.13112,-0.34279,-0.01974,0.17918,-0.30656,0.38800,0.33037,0.20589,0.19010
104_cs,CONF_0584,0.00306,-0.35574,-0.03474,0.17161,-0.24993,0.39864,0.30265,0.19320,0.20275
104_cs,CONF_0687,-0.10858,-0.32719,-0.04519,0.18304,-0.26929,0.24325,0.31153,0.20695,0.19463
104_cs,CONF_0722,0.05147,-0.47155,0.03995,0.18625,-0.25492,0.28290,0.27872,0.19430,0.19498
104_cs,CONF_0755,0.01112,-0.39965,-0.01041,0.18524,-0.27347,0.33084,0.27073,0.19515,0.20028
104_cs,CONF_0780,-0.02763,-0.36201,-0.01486,0.17358,-0.27101,0.26676,0.27515,0.20050,0.20568
104_cs,CONF_0812,-0.01831,-0.40939,0.06400,0.17923,-0.27476,0.39173,0.26557,0.19376,0.19067
104_cs,CONF_0828,0.00281,-0.41750,0.05213,0.18180,-0.30565,0.40816,0.27009,0.19689,0.19367
104_cs,CONF_0858,-0.07643,-0.36304,0.00595,0.17901,-0.29726,0.46248,0.27894,0.21451,0.18632
104_cs,CONF_0967,-0.01599,-0.41847,-0.02746,0.19393,-0.29391,0.39045,0.30377,0.18683,0.19067
104_cs,CONF_1032,-0.01544,-0.33976,-0.05050,0.16515,-0.29221,0.38946,0.24419,0.19992,0.20354
104_cs,CONF_1043,-0.07612,-0.33987,-0.03986,0.16828,-0.24343,0.41986,0.27192,0.21491,0.19281
104_cs,CONF_1200,0.02065,-0.38100,-0.06752,0.17214,-0.29241,0.27939,0.45558,0.18056,0.20620
104_cs,CONF_1230,0.03082,-0.39943,-0.01236,0.18735,-0.31372,0.28823,0.30902,0.19828,0.21270
105_cs,CONF_0001,0.02490,-0.49194,0.10381,0.19880,-0.37957,0.43935,0.41465,0.18320,0.18609
105_cs,CONF_0004,0.02362,-0.34456,-0.03638,0.17209,-0.44713,0.46442,0.50319,0.20090,0.22429
105_cs,CONF_0005,-0.04198,-0.33384,-0.01191,0.17570,-0.43310,0.50602,0.45585,0.21019,0.19886
105_cs,CONF_0007,0.03269,-0.34982,-0.03912,0.17269,-0.45430,0.47399,0.50839,0.19998,0.22630
105_cs,CONF_0010,0.02450,-0.49111,0.10249,0.19906,-0.37880,0.43839,0.41253,0.18320,0.18631
105_cs,CONF_0012,-0.04008,-0.32547,-0.03129,0.17687,-0.43661,0.50446,0.44471,0.20970,0.20198
105_cs,CONF_0013,-0.04261,-0.33006,-0.01188,0.17658,-0.43708,0.50960,0.45936,0.20935,0.19915
105_cs,CONF_0014,0.09668,-0.49565,0.04520,0.19892,-0.37702,0.40429,0.44559,0.18560,0.18285
106_cs,CONF_0003,0.03669,-0.47774,0.09212,0.19588,-0.38116,0.44977,0.40948,0.18236,0.18494
106_cs,CONF_0004,0.03820,-0.34873,-0.04054,0.17238,-0.44880,0.46383,0.50219,0.19948,0.22556
106_cs,CONF_0005,-0.00732,-0.32624,-0.04654,0.17645,-0.44347,0.45074,0.50144,0.19665,0.21210
106_cs,CONF_0007,-0.04052,-0.34827,0.02235,0.17276,-0.44859,0.50050,0.47810,0.22667,0.20088
106_cs,CONF_0010,0.03307,-0.49780,0.11287,0.19842,-0.38420,0.42829,0.42129,0.18215,0.18648
106_cs,CONF_0011,-0.00696,-0.32658,-0.03844,0.17557,-0.43884,0.46448,0.49438,0.19844,0.21145
106_cs,CONF_0012,-0.00644,-0.32555,-0.03794,0.17493,-0.43827,0.46373,0.49397,0.19823,0.21110
106_cs,CONF_0013,0.04142,-0.50060,0.09997,0.19997,-0.38072,0.44276,0.41028,0.18290,0.18651
107_cs,CONF_0003,-0.01029,-0.35582,0.00351,0.16822,-0.31127,0.24325,0.28229,0.18433,0.20477
107_cs,CONF_0004,0.02352,-0.36119,0.01071,0.17085,-0.35234,0.24913,0.24380,0.18076,0.20631
107_cs,CONF_0007,0.00177,-0.36189,-0.00781,0.16924,-0.28581,0.26709,0.21280,0.18239,0.20077
107_cs,CONF_0009,-0.00202,-0.37129,-0.00534,0.16998,-0.30324,0.19588,0.27642,0.18856,0.21081
107_cs,CONF_0010,0.00388,-0.35816,-0.00620,0.17050,-0.34609,0.22658,0.24945,0.18261,0.20193
107_cs,CONF_0015,0.00628,-0.38006,0.02706,0.16552,-0.32421,0.19056,0.25898,0.19107,0.20511
107_cs,CONF_0020,0.00763,-0.37971,0.02410,0.16541,-0.32459,0.19302,0.25935,0.19042,0.20560
107_cs,CONF_0024,0.02320,-0.42920,0.02893,0.18343,-0.37572,0.24514,0.27311,0.18143,0.20434
107_cs,CONF_0026,0.01235,-0.38575,0.02019,0.16863,-0.38611,0.23682,0.22675,0.19215,0.20286
107_cs,CONF_0027,-0.01365,-0.38655,0.02636,0.16933,-0.32786,0.25567,0.30316,0.18995,0.20382
107_cs,CONF_0030,-0.01305,-0.40615,0.02048,0.17250,-0.27614,0.23852,0.21283,0.18161,0.20459
107_cs,CONF_0032,0.05479,-0.44038,0.03595,0.18614,-0.40944,0.26458,0.22096,0.18002,0.20915
107_cs,CONF_0033,0.00204,-0.35640,-0.00725,0.17013,-0.34866,0.22812,0.24821,0.18223,0.20276
107_cs,CONF_0034,0.02449,-0.40029,0.02820,0.16788,-0.32538,0.24970,0.29852,0.18624,0.20373
107_cs,CONF_0035,0.00101,-0.32838,0.02091,0.17016,-0.36244,0.24235,0.20506,0.17968,0.19618
107_cs,CONF_0044,-0.02628,-0.37646,0.03995,0.16936,-0.37816,0.26141,0.25730,0.19819,0.20556
107_cs,CONF_0045,0.01685,-0.41217,0.05225,0.17803,-0.40851,0.20329,0.29044,0.19259,0.20518
107_cs,CONF_0052,0.07033,-0.42277,0.01947,0.17842,-0.43157,0.27070,0.22608,0.17810,0.20985
107_cs,CONF_0054,-0.02668,-0.33460,-0.01694,0.17803,-0.34059,0.23995,0.20129,0.18783,0.20760
107_cs,CONF_0055,-0.00814,-0.33231,0.02966,0.16764,-0.33512,0.22707,0.25494,0.18058,0.20958
107_cs,CONF_0058,0.01080,-0.41931,0.02885,0.17599,-0.34814,0.19978,0.24848,0.18903,0.20742
107_cs,CONF_0060,-0.02976,-0.34917,-0.01102,0.17214,-0.33757,0.23100,0.24361,0.18971,0.20146
107_cs,CONF_0063,0.00649,-0.36539,-0.00109,0.16937,-0.32614,0.22335,0.20962,0.18247,0.20188
107_cs,CONF_0066,-0.01000,-0.34716,0.00470,0.16839,-0.37418,0.22790,0.27613,0.18052,0.20113
107_cs,CONF_0067,0.00258,-0.40717,0.02948,0.18019,-0.41472,0.22341,0.23194,0.18215,0.21676
107_cs,CONF_0068,0.01514,-0.41124,0.05611,0.17810,-0.40890,0.19980,0.29120,0.19272,0.20397
107_cs,CONF_0075,0.06077,-0.43373,0.04562,0.18572,-0.44521,0.21916,0.23850,0.18142,0.21450
107_cs,CONF_0096,-0.04969,-0.40311,0.05814,0.17325,-0.35855,0.20000,0.23654,0.20500,0.20400
107_cs,CONF_0100,-0.00111,-0.39012,0.02453,0.17323,-0.40615,0.22107,0.25662,0.19721,0.21664
107_cs,CONF_0103,-0.03485,-0.33764,0.00933,0.17133,-0.27495,0.20159,0.21261,0.18715,0.20769
107_cs,CONF_0113,-0.00513,-0.35704,0.02601,0.16712,-0.37364,0.20189,0.27232,0.18307,0.20159
107_cs,CONF_0144,0.00989,-0.41867,0.02577,0.17589,-0.34742,0.20064,0.24790,0.18870,0.20804
107_cs,CONF_0145,-0.01702,-0.32490,0.01069,0.17564,-0.43471,0.22065,0.25874,0.18407,0.21538
107_cs,CONF_0167,0.01619,-0.41808,0.05726,0.17801,-0.29412,0.20492,0.23225,0.19557,0.19805
107_cs,CONF_0170,0.01245,-0.42378,0.05526,0.17711,-0.35128,0.18813,0.26693,0.19758,0.20837
107_cs,CONF_0197,0.05611,-0.43867,0.04883,0.19041,-0.38968,0.19210,0.27162,0.19251,0.21262
107_cs,CONF_0206,-0.01849,-0.32584,0.02693,0.16749,-0.33668,0.23104,0.25213,0.18144,0.21064
107_cs,CONF_0224,0.01969,-0.44636,0.05325,0.18860,-0.31135,0.17839,0.19248,0.19056,0.21038
107_cs,CONF_0378,0.06218,-0.41453,0.03486,0.18229,-0.38989,0.22394,0.23722,0.17958,0.21777
107_cs,CONF_0394,-0.02797,-0.34666,-0.02371,0.17195,-0.33704,0.23068,0.23820,0.19092,0.20259
108_cs,CONF_0003,-0.02376,-0.35080,0.02035,0.16755,-0.31265,0.23647,0.28533,0.18413,0.20197
108_cs,CONF_0004,0.01039,-0.35848,0.02099,0.17083,-0.35330,0.23560,0.24761,0.18285,0.20511
108_cs,CONF_0007,-0.01499,-0.35623,-0.00157,0.16864,-0.29306,0.25930,0.22378,0.18410,0.20059
108_cs,CONF_0009,-0.01105,-0.36175,0.00563,0.16836,-0.30600,0.18702,0.28237,0.18915,0.20711
108_cs,CONF_0010,-0.00209,-0.36847,0.00900,0.17142,-0.33916,0.21913,0.25796,0.18444,0.20070
108_cs,CONF_0015,-0.00852,-0.36711,0.03153,0.16344,-0.32230,0.18135,0.24911,0.19165,0.20330
108_cs,CONF_0020,-0.00803,-0.36809,0.03275,0.16353,-0.32226,0.18020,0.24958,0.19147,0.20325
108_cs,CONF_0024,0.03173,-0.44796,0.04572,0.18403,-0.37781,0.23418,0.27300,0.18284,0.20266
108_cs,CONF_0026,-0.00622,-0.37101,0.02507,0.16829,-0.38772,0.22857,0.22350,0.19202,0.20169
108_cs,CONF_0027,-0.01759,-0.37837,0.02643,0.16896,-0.33440,0.24349,0.29795,0.19070,0.20334
